"response_id","factor_for_visit","is_top_three"
"GEN24_1006317","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1006319","Work / business",FALSE
"GEN24_1006320","Its environmentally friendly image",FALSE
"GEN24_1006320","Its landscapes and scenery",FALSE
"GEN24_1006321","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1006323","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1006323","I read about New Zealand in a newspaper, or magazine",FALSE
"GEN24_1006323","I was confident there would be health and hygiene measures in New Zealand to help protect against COVID-19",TRUE
"GEN24_1006323","It was somewhere new, I had never been there before",FALSE
"GEN24_1006323","Its landscapes and scenery",FALSE
"GEN24_1006323","New Zealand's food and wine",TRUE
"GEN24_1006323","Sports events or activities",TRUE
"GEN24_1006324","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1006324","Its landscapes and scenery",TRUE
"GEN24_1006324","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1006324","New Zealand's food and wine",FALSE
"GEN24_1006334","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1006337","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1006359","Its landscapes and scenery",TRUE
"GEN24_1006359","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1006359","Sports events or activities",TRUE
"GEN24_1006359","The variety of outdoor and adventure activities",TRUE
"GEN24_1006368","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1006374","Work / business",FALSE
"GEN24_1006377","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1006377","Its environmentally friendly image",FALSE
"GEN24_1006388","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1006389","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1006389","Work / business",FALSE
"GEN24_1006390","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1006390","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1006394","I saw a show or segment featuring New Zealand on TV",FALSE
"GEN24_1006394","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1006394","I've always wanted to visit",TRUE
"GEN24_1006394","Its environmentally friendly image",FALSE
"GEN24_1006394","Its landscapes and scenery",TRUE
"GEN24_1006394","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1006394","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1006416","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1006417","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1006417","I've always wanted to visit",FALSE
"GEN24_1006417","It was somewhere new, I had never been there before",TRUE
"GEN24_1006417","Its landscapes and scenery",TRUE
"GEN24_1006417","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1006417","New Zealand's food and wine",FALSE
"GEN24_1006417","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1006417","The variety of outdoor and adventure activities",TRUE
"GEN24_1006421","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1006421","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1006426","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1006426","I've always wanted to visit",FALSE
"GEN24_1006426","It was somewhere new, I had never been there before",TRUE
"GEN24_1006426","Its landscapes and scenery",TRUE
"GEN24_1006427","I've always wanted to visit",TRUE
"GEN24_1006427","Its landscapes and scenery",FALSE
"GEN24_1006427","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1006427","New Zealand's food and wine",TRUE
"GEN24_1006429","I've always wanted to visit",TRUE
"GEN24_1006429","It was somewhere new, I had never been there before",FALSE
"GEN24_1006429","Its environmentally friendly image",FALSE
"GEN24_1006429","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1006429","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1006443","I've always wanted to visit",FALSE
"GEN24_1006443","Its landscapes and scenery",TRUE
"GEN24_1006443","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1006443","The variety of outdoor and adventure activities",TRUE
"GEN24_1006445","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1006445","I was confident there would be health and hygiene measures in New Zealand to help protect against COVID-19",FALSE
"GEN24_1006460","I've always wanted to visit",FALSE
"GEN24_1006460","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1006467","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1006469","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",TRUE
"GEN24_1006469","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1006469","I've always wanted to visit",TRUE
"GEN24_1006469","It was somewhere new, I had never been there before",FALSE
"GEN24_1006469","Its landscapes and scenery",TRUE
"GEN24_1006469","New Zealand's food and wine",FALSE
"GEN24_1006484","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1006484","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1006484","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1006484","I've always wanted to visit",TRUE
"GEN24_1006484","It was somewhere new, I had never been there before",FALSE
"GEN24_1006484","Its landscapes and scenery",TRUE
"GEN24_1006484","New Zealand's food and wine",FALSE
"GEN24_1006484","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1006484","The variety of outdoor and adventure activities",FALSE
"GEN24_1006485","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1006485","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1006485","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1006485","I've always wanted to visit",FALSE
"GEN24_1006485","Its landscapes and scenery",FALSE
"GEN24_1006485","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1006485","The variety of outdoor and adventure activities",FALSE
"GEN24_1006490","Work / business",FALSE
"GEN24_1006497","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1006497","It was somewhere new, I had never been there before",FALSE
"GEN24_1006497","Its landscapes and scenery",FALSE
"GEN24_1006498","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",TRUE
"GEN24_1006498","I saw a show or segment featuring New Zealand on TV",TRUE
"GEN24_1006498","I've always wanted to visit",TRUE
"GEN24_1006498","Its landscapes and scenery",FALSE
"GEN24_1006498","New Zealand's food and wine",FALSE
"GEN24_1006498","The variety of outdoor and adventure activities",FALSE
"GEN24_1006500","Work / business",FALSE
"GEN24_1006502","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1006502","Its landscapes and scenery",FALSE
"GEN24_1006502","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1006506","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1006506","Its landscapes and scenery",FALSE
"GEN24_1006506","New Zealand's food and wine",FALSE
"GEN24_1006514","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1006522","Work / business",FALSE
"GEN24_1006524","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1006524","It was somewhere new, I had never been there before",FALSE
"GEN24_1006524","Its landscapes and scenery",FALSE
"GEN24_1006524","The variety of outdoor and adventure activities",FALSE
"GEN24_1006547","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",TRUE
"GEN24_1006547","It was somewhere new, I had never been there before",TRUE
"GEN24_1006547","Its landscapes and scenery",TRUE
"GEN24_1006547","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1006548","It was somewhere new, I had never been there before",FALSE
"GEN24_1006548","Its environmentally friendly image",FALSE
"GEN24_1006548","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1006555","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1006556","Work / business",FALSE
"GEN24_1006558","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1006558","I read about New Zealand in a newspaper, or magazine",FALSE
"GEN24_1006558","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1006558","I've always wanted to visit",FALSE
"GEN24_1006558","It was somewhere new, I had never been there before",FALSE
"GEN24_1006558","Its environmentally friendly image",TRUE
"GEN24_1006558","Its landscapes and scenery",TRUE
"GEN24_1006558","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1006558","Sports events or activities",FALSE
"GEN24_1006558","The variety of outdoor and adventure activities",FALSE
"GEN24_1006562","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1006562","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1006562","I was confident there would be health and hygiene measures in New Zealand to help protect against COVID-19",TRUE
"GEN24_1006562","I've always wanted to visit",FALSE
"GEN24_1006562","It was somewhere new, I had never been there before",FALSE
"GEN24_1006587","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1006588","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",TRUE
"GEN24_1006588","I've always wanted to visit",TRUE
"GEN24_1006588","It was somewhere new, I had never been there before",FALSE
"GEN24_1006588","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1006588","The variety of outdoor and adventure activities",FALSE
"GEN24_1006593","I've always wanted to visit",FALSE
"GEN24_1006593","It was somewhere new, I had never been there before",FALSE
"GEN24_1006593","Its landscapes and scenery",TRUE
"GEN24_1006593","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1006593","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1006594","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1006594","Its landscapes and scenery",FALSE
"GEN24_1006596","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1006601","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1006611","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1006613","Its landscapes and scenery",FALSE
"GEN24_1006613","New Zealand's food and wine",FALSE
"GEN24_1006613","Work / business",FALSE
"GEN24_1006621","Its landscapes and scenery",FALSE
"GEN24_1006622","I was confident there would be health and hygiene measures in New Zealand to help protect against COVID-19",FALSE
"GEN24_1006622","Its environmentally friendly image",TRUE
"GEN24_1006622","Its landscapes and scenery",TRUE
"GEN24_1006622","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1006622","New Zealand's food and wine",FALSE
"GEN24_1006629","Work / business",FALSE
"GEN24_1006635","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1006635","Its landscapes and scenery",TRUE
"GEN24_1006635","The variety of outdoor and adventure activities",TRUE
"GEN24_1006636","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1006637","None of these",FALSE
"GEN24_1006643","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1006643","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1006643","I've always wanted to visit",FALSE
"GEN24_1006643","It was somewhere new, I had never been there before",TRUE
